---------------------------------------------------------------------------------------------------------
time , latd , long , t_utc , time , altd , eps , epx , epv , ept , speed , climb , track , mode , satlt
date
1557575776.33, 42.527833333, -71.468783333, 2019-05-11T22:42:05.000Z, 1557614525.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.021, 0.0, 143.68, 3, 12
1557575778.34, 42.527833333, -71.468783333, 2019-05-11T22:42:07.000Z, 1557614527.0, 99.1, 2.844, 2.839, 7.935, 15.12, 0.015, 0.0, 143.68, 3, 12
1557575780.34, 42.527833333, -71.468783333, 2019-05-11T22:42:09.000Z, 1557614529.0, 99.1, 2.844, 2.839, 7.935, 15.87, 0.036, 0.0, 143.68, 3, 12
1557575782.34, 42.527833333, -71.468783333, 2019-05-11T22:42:11.000Z, 1557614531.0, 99.1, 2.844, 2.839, 7.188, 15.12, 0.026, 0.0, 143.68, 3, 12
1557575784.35, 42.527833333, -71.468783333, 2019-05-11T22:42:13.000Z, 1557614533.0, 99.1, 2.844, 2.839, 7.935, 15.87, 0.01, 0.0, 143.68, 3, 12
1557575786.35, 42.527833333, -71.468783333, 2019-05-11T22:42:15.000Z, 1557614535.0, 99.0, 2.844, 2.839, 7.935, 15.87, 0.01, 0.0, 143.68, 3, 12
1557575788.35, 42.527833333, -71.468783333, 2019-05-11T22:42:17.000Z, 1557614537.0, 99.0, 2.844, 2.839, 7.935, 15.87, 0.015, 0.0, 143.68, 3, 12
1557575790.35, 42.527833333, -71.468783333, 2019-05-11T22:42:19.000Z, 1557614539.0, 99.0, 2.844, 2.839, 7.188, 15.12, 0.005, 0.0, 143.68, 3, 12
1557575792.36, 42.527833333, -71.468783333, 2019-05-11T22:42:21.000Z, 1557614541.0, 99.0, 2.844, 2.839, 7.935, 15.12, 0.005, 0.0, 143.68, 3, 12
1557575794.36, 42.527833333, -71.468783333, 2019-05-11T22:42:23.000Z, 1557614543.0, 99.0, 2.844, 2.839, 7.935, 15.12, 0.021, 0.0, 143.68, 3, 12
1557575796.36, 42.527833333, -71.468783333, 2019-05-11T22:42:25.000Z, 1557614545.0, 99.0, 2.844, 2.839, 7.935, 15.87, 0.005, 0.0, 143.68, 3, 12
1557575798.37, 42.527833333, -71.468783333, 2019-05-11T22:42:27.000Z, 1557614547.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575800.37, 42.527833333, -71.468783333, 2019-05-11T22:42:29.000Z, 1557614549.0, 99.0, 2.844, 2.839, 7.935, 15.12, 0.015, 0.0, 143.68, 3, 12
1557575802.37, 42.527833333, -71.468783333, 2019-05-11T22:42:31.000Z, 1557614551.0, 99.0, 2.844, 2.839, 7.188, 15.12, 0.015, 0.0, 143.68, 3, 12
1557575804.38, 42.527833333, -71.468783333, 2019-05-11T22:42:34.000Z, 2019-05-11T22:42:34.000Z, 99.0, 2.844, 2.839, 7.188, 14.38, 0.34, 0.0, 143.68, 3, 12
1557575806.38, 42.527828333, -71.468765, 2019-05-11T22:42:36.000Z, 2019-05-11T22:42:36.000Z, 97.8, 2.844, 2.839, 4.485, 11.67, 0.015, -1.7, 345.15, 3, 12
1557575808.38, 42.527823333, -71.468761667, 2019-05-11T22:42:38.000Z, 2019-05-11T22:42:38.000Z, 97.8, 2.844, 2.839, 4.658, 11.85, 0.844, -0.2, 86.38, 3, 13
1557575810.39, 42.527811667, -71.468755, 2019-05-11T22:42:40.000Z, 2019-05-11T22:42:40.000Z, 97.3, 2.844, 2.839, 4.485, 8.97, 0.607, -0.3, 164.54, 3, 13
1557575812.39, 42.527803333, -71.468756667, 2019-05-11T22:42:41.000Z, 1557614561.0, 97.0, 2.844, 2.839, 4.485, 8.97, 0.705, -0.3, 166.64, 3, 13
1557575814.39, 42.527788333, -71.468753333, 2019-05-11T22:42:44.000Z, 2019-05-11T22:42:44.000Z, 95.9, 2.844, 2.839, 4.658, 9.14, 0.653, -0.4, 156.33, 3, 13
1557575816.4, 42.527783333, -71.468751667, 2019-05-11T22:42:46.000Z, 2019-05-11T22:42:46.000Z, 95.5, 2.844, 2.839, 4.658, 9.32, 0.612, -0.1, 152.47, 3, 13
1557575818.4, 42.527778333, -71.468745, 2019-05-11T22:42:48.000Z, 2019-05-11T22:42:48.000Z, 95.0, 2.844, 2.839, 4.485, 9.14, 0.386, -0.2, 157.05, 3, 13
1557575820.4, 42.527773333, -71.46874, 2019-05-11T22:42:50.000Z, 2019-05-11T22:42:50.000Z, 94.5, 2.844, 2.839, 4.658, 9.32, 0.53, -0.2, 145.9, 3, 13
1557575822.41, 42.52777, -71.468736667, 2019-05-11T22:42:51.000Z, 1557614571.0, 94.2, 2.844, 2.839, 4.658, 9.32, 0.53, -0.3, 137.37, 3, 13
1557575824.41, 42.527771667, -71.468736667, 2019-05-11T22:42:54.000Z, 2019-05-11T22:42:54.000Z, 93.9, 2.844, 2.839, 4.658, 9.32, 0.211, 0.1, 143.32, 3, 13
1557575826.41, 42.527773333, -71.468735, 2019-05-11T22:42:56.000Z, 2019-05-11T22:42:56.000Z, 94.1, 2.844, 2.839, 4.658, 9.32, 0.144, 0.0, 143.32, 3, 13
1557575828.41, 42.527773333, -71.468733333, 2019-05-11T22:42:58.000Z, 2019-05-11T22:42:58.000Z, 93.8, 2.844, 2.839, 4.658, 9.32, 0.072, -0.1, 143.32, 3, 13
1557575830.42, 42.527773333, -71.468731667, 2019-05-11T22:42:59.000Z, 1557614579.0, 93.7, 2.844, 2.839, 4.658, 9.32, 0.118, -0.1, 143.32, 3, 13
1557575832.42, 42.52777, -71.468743333, 2019-05-11T22:43:01.000Z, 1557614581.0, 93.5, 2.844, 2.839, 4.485, 9.14, 0.602, -0.1, 192.14, 3, 13
1557575834.42, 42.527766667, -71.46875, 2019-05-11T22:43:03.000Z, 1557614583.0, 93.3, 2.844, 2.839, 4.658, 9.32, 0.622, -0.1, 176.74, 3, 13
1557575836.43, 42.527765, -71.468755, 2019-05-11T22:43:05.000Z, 1557614585.0, 92.8, 2.844, 2.839, 4.658, 9.14, 0.396, -0.2, 186.61, 3, 13
1557575838.43, 42.527766667, -71.468755, 2019-05-11T22:43:07.000Z, 1557614587.0, 92.5, 2.844, 2.839, 4.658, 9.32, 0.226, -0.1, 190.77, 3, 13
1557575840.43, 42.527778333, -71.468761667, 2019-05-11T22:43:09.000Z, 1557614589.0, 92.4, 2.844, 2.839, 4.658, 9.2, 0.154, 0.0, 190.77, 3, 13
1557575842.45, 42.527781667, -71.468766667, 2019-05-11T22:43:11.000Z, 1557614591.0, 92.3, 2.844, 2.839, 4.658, 9.32, 0.129, -0.1, 190.77, 3, 13
1557575844.45, 42.527785, -71.46877, 2019-05-11T22:43:13.000Z, 1557614593.0, 92.2, 2.844, 2.839, 4.658, 9.14, 0.391, 0.0, 326.92, 3, 13
1557575846.45, 42.527795, -71.468773333, 2019-05-11T22:43:15.000Z, 1557614595.0, 92.2, 2.844, 2.839, 5.003, 9.66, 0.288, 0.0, 331.85, 3, 13
1557575848.46, 42.527803333, -71.46877, 2019-05-11T22:43:17.000Z, 1557614597.0, 92.2, 2.844, 2.839, 7.188, 11.85, 0.237, 0.0, 331.85, 3, 13
1557575850.46, 42.527811667, -71.468773333, 2019-05-11T22:43:19.000Z, 1557614599.0, 92.1, 2.844, 2.839, 4.658, 12.65, 0.18, 0.0, 331.85, 3, 13
1557575852.46, 42.527815, -71.468773333, 2019-05-11T22:43:21.000Z, 1557614601.0, 92.1, 2.844, 2.839, 7.188, 15.18, 0.19, 0.0, 331.85, 3, 13
1557575854.47, 42.527818333, -71.468775, 2019-05-11T22:43:23.000Z, 1557614603.0, 92.1, 2.844, 2.839, 7.992, 15.98, 0.17, 0.0, 331.85, 3, 13
1557575856.47, 42.527816667, -71.468778333, 2019-05-11T22:43:25.000Z, 1557614605.0, 92.1, 2.844, 2.839, 4.658, 9.32, 0.123, 0.0, 331.85, 3, 13
1557575858.47, 42.527818333, -71.468781667, 2019-05-11T22:43:27.000Z, 1557614607.0, 92.1, 2.844, 2.839, 4.658, 9.32, 0.247, 0.0, 315.65, 3, 13
1557575860.48, 42.527821667, -71.46878, 2019-05-11T22:43:29.000Z, 1557614609.0, 92.1, 2.844, 2.839, 4.658, 9.32, 0.206, 0.0, 315.65, 3, 13
1557575862.48, 42.527821667, -71.468775, 2019-05-11T22:43:31.000Z, 1557614611.0, 92.2, 2.844, 2.839, 4.658, 9.32, 0.139, 0.0, 315.65, 3, 13
1557575864.48, 42.527823333, -71.468773333, 2019-05-11T22:43:33.000Z, 1557614613.0, 92.2, 2.844, 2.839, 4.658, 9.14, 0.19, 0.0, 315.65, 3, 13
1557575866.49, 42.527826667, -71.468773333, 2019-05-11T22:43:35.000Z, 1557614615.0, 92.2, 2.844, 2.839, 7.992, 15.98, 0.175, 0.0, 315.65, 3, 13
1557575868.49, 42.52783, -71.468771667, 2019-05-11T22:43:37.000Z, 1557614617.0, 92.2, 2.844, 2.839, 4.658, 9.32, 0.057, 0.0, 315.65, 3, 13
1557575870.49, 42.52783, -71.468773333, 2019-05-11T22:43:39.000Z, 1557614619.0, 92.2, 2.844, 2.839, 4.658, 11.85, 0.252, 0.0, 315.65, 3, 13
1557575872.5, 42.52783, -71.468776667, 2019-05-11T22:43:41.000Z, 1557614621.0, 92.3, 2.844, 2.839, 5.06, 10.12, 0.093, 0.0, 315.65, 3, 13
1557575874.5, 42.52783, -71.468775, 2019-05-11T22:43:43.000Z, 1557614623.0, 92.3, 2.844, 2.839, 4.658, 9.32, 0.077, 0.0, 315.65, 3, 13
1557575876.5, 42.52783, -71.468775, 2019-05-11T22:43:45.000Z, 1557614625.0, 92.3, 2.844, 2.839, 4.658, 9.32, 0.098, 0.0, 315.65, 3, 13
1557575878.51, 42.527828333, -71.468775, 2019-05-11T22:43:47.000Z, 1557614627.0, 92.3, 2.844, 2.839, 4.658, 9.32, 0.041, 0.0, 315.65, 3, 13
1557575880.51, 42.527826667, -71.468775, 2019-05-11T22:43:49.000Z, 1557614629.0, 92.3, 2.844, 2.839, 4.658, 9.32, 0.036, 0.0, 315.65, 3, 13
1557575882.51, 42.527826667, -71.468775, 2019-05-11T22:43:51.000Z, 1557614631.0, 92.3, 2.844, 2.839, 4.658, 9.32, 0.36, 0.0, 259.54, 3, 13
1557575884.52, 42.52782, -71.468768333, 2019-05-11T22:43:53.000Z, 1557614633.0, 92.6, 2.844, 2.839, 4.658, 9.32, 0.031, 0.3, 259.54, 3, 13
1557575886.52, 42.527818333, -71.468768333, 2019-05-11T22:43:55.000Z, 1557614635.0, 92.7, 2.844, 2.839, 4.658, 9.32, 0.041, 0.1, 259.54, 3, 13
1557575888.52, 42.527818333, -71.468768333, 2019-05-11T22:43:57.000Z, 1557614637.0, 92.6, 2.844, 2.839, 4.658, 9.14, 0.041, 0.0, 259.54, 3, 13
1557575890.53, 42.527818333, -71.46877, 2019-05-11T22:43:59.000Z, 1557614639.0, 92.6, 2.844, 2.839, 4.543, 9.03, 0.072, 0.0, 259.54, 3, 13
1557575892.53, 42.52782, -71.46877, 2019-05-11T22:44:01.000Z, 1557614641.0, 92.6, 2.844, 2.839, 4.658, 9.14, 0.098, 0.0, 259.54, 3, 13
1557575894.53, 42.527821667, -71.46877, 2019-05-11T22:44:03.000Z, 1557614643.0, 92.6, 2.844, 2.839, 4.485, 8.97, 0.046, 0.0, 259.54, 3, 13
1557575896.53, 42.527821667, -71.46877, 2019-05-11T22:44:05.000Z, 1557614645.0, 92.6, 2.844, 2.839, 4.485, 11.67, 0.036, 0.0, 259.54, 3, 13
1557575898.54, 42.527821667, -71.46877, 2019-05-11T22:44:07.000Z, 1557614647.0, 92.7, 2.844, 2.839, 4.658, 9.32, 0.072, 0.1, 259.54, 3, 13
1557575900.54, 42.527823333, -71.46877, 2019-05-11T22:44:09.000Z, 1557614649.0, 92.7, 2.844, 2.839, 7.188, 11.85, 0.041, 0.0, 259.54, 3, 13
1557575902.54, 42.527823333, -71.468771667, 2019-05-11T22:44:11.000Z, 1557614651.0, 92.7, 2.844, 2.839, 4.658, 9.14, 0.051, 0.0, 259.54, 3, 13
1557575904.55, 42.527823333, -71.468771667, 2019-05-11T22:44:13.000Z, 1557614653.0, 92.7, 2.844, 2.839, 4.658, 9.14, 0.108, 0.0, 259.54, 3, 13
1557575906.55, 42.527821667, -71.468771667, 2019-05-11T22:44:15.000Z, 1557614655.0, 92.7, 2.844, 2.839, 4.485, 9.14, 0.036, 0.0, 259.54, 3, 13
1557575908.55, 42.527823333, -71.468771667, 2019-05-11T22:44:17.000Z, 1557614657.0, 92.7, 2.844, 2.839, 4.485, 8.97, 0.149, 0.0, 259.54, 3, 13
1557575910.55, 42.527825, -71.468773333, 2019-05-11T22:44:19.000Z, 1557614659.0, 92.7, 2.844, 2.839, 4.485, 8.97, 0.062, 0.0, 259.54, 3, 13
1557575912.56, 42.527826667, -71.468771667, 2019-05-11T22:44:21.000Z, 1557614661.0, 92.7, 2.844, 2.839, 8.05, 12.54, 0.19, 0.0, 259.54, 3, 13
1557575914.56, 42.52783, -71.46877, 2019-05-11T22:44:23.000Z, 1557614663.0, 92.7, 2.844, 2.839, 4.485, 8.97, 0.211, 0.0, 259.54, 3, 13
1557575916.56, 42.527835, -71.468775, 2019-05-11T22:44:26.000Z, 2019-05-11T22:44:26.000Z, 92.8, 2.844, 2.839, 4.485, 9.14, 0.165, 0.1, 259.54, 3, 13
1557575918.57, 42.527836667, -71.468775, 2019-05-11T22:44:27.000Z, 1557614667.0, 92.8, 2.844, 2.839, 8.05, 12.54, 0.226, 0.0, 259.54, 3, 13
1557575920.57, 42.52784, -71.468773333, 2019-05-11T22:44:29.000Z, 1557614669.0, 92.8, 2.844, 2.839, 4.485, 8.97, 0.185, 0.0, 259.54, 3, 13
1557575922.57, 42.527843333, -71.468771667, 2019-05-11T22:44:31.000Z, 1557614671.0, 92.7, 2.844, 2.839, 8.05, 12.71, 0.154, -0.1, 259.54, 3, 13
1557575924.58, 42.527846667, -71.468773333, 2019-05-11T22:44:33.000Z, 1557614673.0, 92.7, 2.844, 2.839, 10.523, 18.63, 0.195, 0.0, 259.54, 3, 13
1557575926.58, 42.52785, -71.468773333, 2019-05-11T22:44:35.000Z, 1557614675.0, 92.7, 2.844, 2.839, 8.107, 12.59, 0.288, 0.0, 259.54, 3, 13
1557575928.58, 42.527851667, -71.468771667, 2019-05-11T22:44:37.000Z, 1557614677.0, 92.9, 2.844, 2.839, 7.188, 15.24, 0.231, 0.2, 349.67, 3, 13
1557575930.59, 42.52785, -71.46877, 2019-05-11T22:44:39.000Z, 1557614679.0, 93.0, 2.844, 2.839, 4.485, 11.67, 0.077, 0.1, 349.67, 3, 13
1557575932.59, 42.52785, -71.468771667, 2019-05-11T22:44:41.000Z, 1557614681.0, 93.0, 2.844, 2.839, 4.658, 12.77, 0.113, 0.0, 349.67, 3, 13
1557575934.59, 42.527846667, -71.468773333, 2019-05-11T22:44:43.000Z, 1557614683.0, 93.0, 2.844, 2.839, 4.485, 9.2, 0.18, 0.0, 349.67, 3, 13
1557575936.6, 42.527843333, -71.468773333, 2019-05-11T22:44:46.000Z, 2019-05-11T22:44:46.000Z, 93.0, 2.844, 2.839, 4.715, 9.43, 0.18, 0.0, 349.67, 3, 13
1557575938.6, 42.52784, -71.468773333, 2019-05-11T22:44:48.000Z, 2019-05-11T22:44:48.000Z, 93.0, 2.844, 2.839, 4.715, 9.77, 0.118, 0.0, 349.67, 3, 13
1557575940.6, 42.52784, -71.468775, 2019-05-11T22:44:49.000Z, 1557614689.0, 93.0, 2.844, 2.839, 4.485, 9.2, 0.201, 0.0, 349.67, 3, 13
1557575942.61, 42.527841667, -71.468776667, 2019-05-11T22:44:51.000Z, 1557614691.0, 93.0, 2.844, 2.839, 4.485, 8.97, 0.067, 0.0, 349.67, 3, 13
1557575944.61, 42.52784, -71.468778333, 2019-05-11T22:44:53.000Z, 1557614693.0, 93.0, 2.844, 2.839, 4.715, 9.43, 0.252, 0.0, 349.67, 3, 13
1557575946.61, 42.527836667, -71.468781667, 2019-05-11T22:44:55.000Z, 1557614695.0, 93.0, 2.844, 2.839, 4.543, 9.03, 0.118, 0.0, 349.67, 3, 13
1557575948.62, 42.527833333, -71.468781667, 2019-05-11T22:44:57.000Z, 1557614697.0, 93.0, 2.844, 2.839, 4.543, 9.26, 0.118, 0.0, 349.67, 3, 13
1557575950.62, 42.527831667, -71.468783333, 2019-05-11T22:44:59.000Z, 1557614699.0, 93.0, 2.844, 2.839, 4.485, 8.97, 0.082, 0.0, 349.67, 3, 13
1557575952.62, 42.527831667, -71.468785, 2019-05-11T22:45:01.000Z, 1557614701.0, 93.0, 2.844, 2.839, 4.715, 9.2, 0.098, 0.0, 349.67, 3, 13
1557575954.63, 42.52783, -71.468788333, 2019-05-11T22:45:04.000Z, 2019-05-11T22:45:04.000Z, 93.0, 2.844, 2.839, 4.485, 8.97, 0.129, 0.0, 349.67, 3, 13
1557575956.63, 42.527828333, -71.468791667, 2019-05-11T22:45:06.000Z, 2019-05-11T22:45:06.000Z, 93.0, 2.844, 2.839, 4.485, 9.2, 0.252, 0.0, 349.67, 3, 13
1557575958.63, 42.527828333, -71.468795, 2019-05-11T22:45:08.000Z, 2019-05-11T22:45:08.000Z, 93.0, 2.844, 2.839, 4.715, 9.43, 0.051, 0.0, 349.67, 3, 13
1557575960.64, 42.527828333, -71.468793333, 2019-05-11T22:45:10.000Z, 2019-05-11T22:45:10.000Z, 93.0, 2.844, 2.839, 4.715, 9.2, 0.077, 0.0, 349.67, 3, 13
1557575962.64, 42.52783, -71.468791667, 2019-05-11T22:45:11.000Z, 1557614711.0, 93.0, 2.844, 2.839, 4.543, 9.26, 0.108, 0.0, 349.67, 3, 13
1557575964.64, 42.527831667, -71.468791667, 2019-05-11T22:45:14.000Z, 2019-05-11T22:45:14.000Z, 93.0, 2.844, 2.839, 4.485, 11.85, 0.062, 0.0, 349.67, 3, 13
1557575966.65, 42.527833333, -71.468791667, 2019-05-11T22:45:16.000Z, 2019-05-11T22:45:16.000Z, 93.0, 2.844, 2.839, 7.188, 14.38, 0.113, 0.0, 349.67, 3, 13
1557575968.65, 42.527835, -71.46879, 2019-05-11T22:45:18.000Z, 2019-05-11T22:45:18.000Z, 93.0, 2.844, 2.839, 7.36, 14.55, 0.262, 0.0, 349.67, 3, 13
1557575970.65, 42.527838333, -71.468788333, 2019-05-11T22:45:20.000Z, 2019-05-11T22:45:20.000Z, 93.0, 2.844, 2.839, 4.485, 8.97, 0.226, 0.0, 349.67, 3, 13
1557575972.65, 42.527841667, -71.468786667, 2019-05-11T22:45:21.000Z, 1557614721.0, 93.0, 2.844, 2.839, 4.543, 9.03, 0.165, 0.0, 349.67, 3, 13
1557575974.66, 42.527845, -71.468783333, 2019-05-11T22:45:24.000Z, 2019-05-11T22:45:24.000Z, 93.0, 2.844, 2.839, 4.543, 9.03, 0.18, 0.0, 349.67, 3, 13
1557575976.66, 42.527846667, -71.468781667, 2019-05-11T22:45:26.000Z, 2019-05-11T22:45:26.000Z, 93.0, 2.844, 2.839, 4.543, 9.09, 0.046, 0.0, 349.67, 3, 13
1557575978.66, 42.527846667, -71.468781667, 2019-05-11T22:45:28.000Z, 2019-05-11T22:45:28.000Z, 93.0, 2.844, 2.839, 4.485, 11.67, 0.041, 0.0, 349.67, 3, 13
1557575980.67, 42.527845, -71.468781667, 2019-05-11T22:45:30.000Z, 2019-05-11T22:45:30.000Z, 93.0, 2.844, 2.839, 4.485, 8.97, 0.036, 0.0, 349.67, 3, 13
1557575982.67, 42.527845, -71.468781667, 2019-05-11T22:45:31.000Z, 1557614731.0, 93.0, 2.844, 2.839, 4.485, 8.97, 0.108, 0.0, 349.67, 3, 13
1557575984.67, 42.527846667, -71.468783333, 2019-05-11T22:45:33.000Z, 1557614733.0, 93.1, 2.844, 2.839, 4.485, 8.97, 0.149, 0.0, 349.67, 3, 13
1557575986.68, 42.527848333, -71.468781667, 2019-05-11T22:45:36.000Z, 2019-05-11T22:45:36.000Z, 93.1, 2.844, 2.839, 4.543, 9.03, 0.093, 0.0, 349.67, 3, 13
1557575988.68, 42.527848333, -71.46878, 2019-05-11T22:45:37.000Z, 1557614737.0, 93.1, 2.844, 2.839, 4.485, 9.03, 0.103, 0.0, 349.67, 3, 13
1557575990.68, 42.52785, -71.468781667, 2019-05-11T22:45:40.000Z, 2019-05-11T22:45:40.000Z, 93.1, 2.844, 2.839, 4.543, 11.73, 0.067, 0.0, 349.67, 3, 13
1557575992.69, 42.52785, -71.46878, 2019-05-11T22:45:41.000Z, 1557614741.0, 93.1, 2.844, 2.839, 4.485, 9.03, 0.046, 0.0, 349.67, 3, 13
1557575994.69, 42.52785, -71.468781667, 2019-05-11T22:45:44.000Z, 2019-05-11T22:45:44.000Z, 93.1, 2.844, 2.839, 4.485, 9.03, 0.19, 0.0, 349.67, 3, 13
1557575996.69, 42.52785, -71.468785, 2019-05-11T22:45:46.000Z, 2019-05-11T22:45:46.000Z, 93.1, 2.844, 2.839, 4.485, 8.97, 0.195, 0.0, 349.67, 3, 13
1557575998.7, 42.527846667, -71.468785, 2019-05-11T22:45:48.000Z, 2019-05-11T22:45:48.000Z, 93.1, 2.844, 2.839, 4.485, 9.09, 0.154, 0.0, 349.67, 3, 13
1557576000.7, 42.527845, -71.468783333, 2019-05-11T22:45:50.000Z, 2019-05-11T22:45:50.000Z, 93.1, 2.844, 2.839, 4.485, 9.03, 0.159, 0.0, 349.67, 3, 13
1557576002.7, 42.527843333, -71.468783333, 2019-05-11T22:45:51.000Z, 1557614751.0, 93.1, 2.844, 2.839, 4.485, 8.97, 0.144, 0.0, 349.67, 3, 13
1557576004.7, 42.52784, -71.468786667, 2019-05-11T22:45:54.000Z, 2019-05-11T22:45:54.000Z, 93.1, 2.844, 2.839, 4.485, 8.97, 0.123, 0.0, 349.67, 3, 13
1557576006.71, 42.527838333, -71.468786667, 2019-05-11T22:45:56.000Z, 2019-05-11T22:45:56.000Z, 93.1, 2.844, 2.839, 4.6, 9.14, 0.072, 0.0, 349.67, 3, 13
1557576008.71, 42.52784, -71.468785, 2019-05-11T22:45:58.000Z, 2019-05-11T22:45:58.000Z, 93.1, 2.844, 2.839, 4.6, 9.2, 0.195, 0.0, 349.67, 3, 13
1557576010.71, 42.527841667, -71.46879, 2019-05-11T22:46:00.000Z, 2019-05-11T22:46:00.000Z, 93.1, 2.844, 2.839, 4.6, 9.09, 0.185, 0.0, 349.67, 3, 13
1557576012.72, 42.527843333, -71.468791667, 2019-05-11T22:46:01.000Z, 1557614761.0, 93.1, 2.844, 2.839, 4.485, 9.09, 0.123, 0.0, 349.67, 3, 13
1557576014.72, 42.527848333, -71.468791667, 2019-05-11T22:46:04.000Z, 2019-05-11T22:46:04.000Z, 93.1, 2.844, 2.839, 4.6, 9.14, 0.216, 0.0, 349.67, 3, 13
1557576016.72, 42.527851667, -71.468793333, 2019-05-11T22:46:06.000Z, 2019-05-11T22:46:06.000Z, 93.1, 2.844, 2.839, 7.303, 14.95, 0.206, 0.0, 349.67, 3, 13
1557576018.73, 42.527855, -71.468793333, 2019-05-11T22:46:08.000Z, 2019-05-11T22:46:08.000Z, 93.1, 2.844, 2.839, 7.188, 11.73, 0.113, 0.0, 349.67, 3, 13
1557576020.73, 42.527856667, -71.468793333, 2019-05-11T22:46:10.000Z, 2019-05-11T22:46:10.000Z, 93.0, 2.844, 2.839, 7.648, 15.3, 0.123, 0.0, 349.67, 3, 13
1557576022.73, 42.527858333, -71.468791667, 2019-05-11T22:46:11.000Z, 1557614771.0, 93.0, 2.844, 2.839, 4.6, 12.25, 0.226, 0.0, 349.67, 3, 13
1557576024.73, 42.527863333, -71.468795, 2019-05-11T22:46:14.000Z, 2019-05-11T22:46:14.000Z, 93.1, 2.844, 2.839, 4.6, 12.25, 0.072, 0.0, 349.67, 3, 13
1557576026.74, 42.527863333, -71.468793333, 2019-05-11T22:46:16.000Z, 2019-05-11T22:46:16.000Z, 93.1, 2.844, 2.839, 4.543, 9.09, 0.098, 0.0, 349.67, 3, 13
1557576028.74, 42.527863333, -71.46879, 2019-05-11T22:46:18.000Z, 2019-05-11T22:46:18.000Z, 93.1, 2.844, 2.839, 4.543, 9.09, 0.123, 0.0, 349.67, 3, 13
1557576030.74, 42.527865, -71.468791667, 2019-05-11T22:46:20.000Z, 2019-05-11T22:46:20.000Z, 93.1, 2.844, 2.839, 6.497, 11.04, 0.021, 0.0, 349.67, 3, 13
1557576032.75, 42.527865, -71.468791667, 2019-05-11T22:46:21.000Z, 1557614781.0, 93.1, 2.844, 2.839, 4.37, 10.87, 0.108, 0.0, 349.67, 3, 13
1557576034.75, 42.527863333, -71.468788333, 2019-05-11T22:46:24.000Z, 2019-05-11T22:46:24.000Z, 93.1, 2.844, 2.839, 4.37, 8.74, 0.118, 0.0, 349.67, 3, 13
1557576036.75, 42.527861667, -71.468786667, 2019-05-11T22:46:26.000Z, 2019-05-11T22:46:26.000Z, 93.1, 2.844, 2.839, 4.312, 8.62, 0.087, 0.0, 349.67, 3, 13
1557576038.76, 42.52786, -71.468786667, 2019-05-11T22:46:28.000Z, 2019-05-11T22:46:28.000Z, 93.1, 2.844, 2.839, 4.312, 8.62, 0.026, 0.0, 349.67, 3, 13
1557576040.76, 42.52786, -71.468786667, 2019-05-11T22:46:30.000Z, 2019-05-11T22:46:30.000Z, 93.1, 2.844, 2.839, 4.312, 8.62, 0.087, 0.0, 349.67, 3, 13
1557576042.76, 42.52786, -71.468786667, 2019-05-11T22:46:31.000Z, 1557614791.0, 93.1, 2.844, 2.839, 4.312, 8.62, 0.087, 0.0, 349.67, 3, 13
1557576044.76, 42.527861667, -71.468786667, 2019-05-11T22:46:34.000Z, 2019-05-11T22:46:34.000Z, 93.1, 2.844, 2.839, 4.312, 8.62, 0.134, 0.0, 349.67, 3, 13
1557576046.77, 42.527863333, -71.468788333, 2019-05-11T22:46:36.000Z, 2019-05-11T22:46:36.000Z, 93.1, 2.844, 2.839, 4.312, 8.62, 0.154, 0.0, 349.67, 3, 13
1557576048.77, 42.52786, -71.468788333, 2019-05-11T22:46:38.000Z, 2019-05-11T22:46:38.000Z, 93.1, 2.844, 2.839, 4.312, 10.75, 0.123, 0.0, 349.67, 3, 13
1557576050.77, 42.527858333, -71.46879, 2019-05-11T22:46:40.000Z, 2019-05-11T22:46:40.000Z, 93.1, 2.844, 2.839, 4.312, 8.62, 0.149, 0.0, 349.67, 3, 13
1557576052.78, 42.527858333, -71.468791667, 2019-05-11T22:46:41.000Z, 1557614801.0, 93.1, 2.844, 2.839, 4.312, 8.62, 0.051, 0.0, 349.67, 3, 13
1557576054.78, 42.527856667, -71.468791667, 2019-05-11T22:46:44.000Z, 2019-05-11T22:46:44.000Z, 93.1, 2.844, 2.839, 4.312, 8.62, 0.041, 0.0, 349.67, 3, 13
1557576056.78, 42.527858333, -71.468791667, 2019-05-11T22:46:46.000Z, 2019-05-11T22:46:46.000Z, 93.1, 2.844, 2.839, 4.485, 9.03, 0.108, 0.0, 349.67, 3, 13
1557576058.78, 42.52786, -71.468791667, 2019-05-11T22:46:48.000Z, 2019-05-11T22:46:48.000Z, 93.1, 2.844, 2.839, 7.13, 14.32, 0.108, 0.0, 349.67, 3, 13
1557576060.79, 42.527861667, -71.46879, 2019-05-11T22:46:50.000Z, 2019-05-11T22:46:50.000Z, 93.1, 2.844, 2.839, 4.312, 8.8, 0.139, 0.0, 349.67, 3, 13
1557576062.79, 42.527861667, -71.46879, 2019-05-11T22:46:51.000Z, 1557614811.0, 93.1, 2.844, 2.839, 6.44, 10.75, 0.211, 0.0, 349.67, 3, 13
