268776, -26.75
268776, -26.75
268779, -28.25
268779, -28.25
268781, -108.50
268782, -108.50
268784, -108.00
268785, -108.00
268787, -26.00
268787, -26.00
268790, -26.25
268790, -26.25
268793, -26.75
268793, -26.75
268796, -25.50
268796, -25.50
268799, -25.00
268799, -25.00
268802, -27.50
268802, -27.50
268804, -29.75
268805, -29.75
268807, -29.00
268808, -29.00
268810, -28.75
268811, -28.75
268813, -28.00
268813, -28.00
268816, -26.50
268816, -26.50
268819, -26.00
268819, -26.00
268822, -25.25
268822, -25.25
268825, -28.00
268825, -28.00
268827, -27.25
268828, -27.25
268830, -27.00
268831, -27.00
268833, -27.25
268834, -27.25
268836, -27.00
268836, -27.00
268839, -110.00
268839, -110.00
268842, -111.25
268842, -111.25
268845, -28.75
268845, -28.75
268847, -31.25
268848, -31.25
268850, -30.25
268851, -30.25
268853, -28.75
268854, -28.75
268856, -31.50
268857, -31.50
268859, -31.25
268860, -31.25
268862, -29.00
268863, -29.00
268865, -29.50
268865, -29.50
268868, -33.00
268868, -33.00
268871, -31.25
268871, -31.25
268873, -33.50
268874, -33.50
268876, -31.75
268877, -31.75
268879, -32.25
268880, -32.25
268882, -32.00
268883, -32.00
268885, -29.75
268886, -29.75
268888, -32.50
268889, -32.50
268891, -31.25
268891, -31.25
268894, -30.75
268894, -30.75
268896, -31.50
268897, -31.50
268899, -115.00
268900, -115.00
268902, -34.75
268903, -34.75
268905, -33.50
268906, -33.50
268908, -32.75
268909, -32.75
268911, -32.75
268912, -32.75
268914, -30.50
268914, -30.50
268917, -29.50
268917, -29.50
268919, -30.00
268920, -30.00
268922, -30.00
268923, -30.00
268925, -29.25
268926, -29.25
268928, -31.00
268929, -31.00
268931, -30.50
268932, -30.50
268934, -29.25
268935, -29.25
268937, -30.50
268937, -30.50
268940, -30.25
268940, -30.25
268943, -32.50
268943, -32.50
268945, -34.50
268946, -34.50
268948, -33.50
268949, -33.50
268951, -34.00
268952, -34.00
268954, -33.00
268955, -33.00
268957, -32.00
268958, -32.00
268960, -112.75
268961, -112.75
268963, -31.25
268963, -31.25
268966, -31.75
268966, -31.75
268968, -32.25
268969, -32.25
268971, -32.25
268972, -32.25
268974, -34.25
268975, -34.25
268977, -33.75
268978, -33.75
268980, -34.25
268981, -34.25
268983, -36.00
268984, -36.00
268986, -34.00
268986, -34.00
268989, -33.00
268989, -33.00
268991, -35.25
268992, -35.25
268994, -34.25
268995, -34.25
268997, -35.50
268998, -35.50
269000, -34.75
269001, -34.75
269003, -33.00
269004, -33.00
269006, -34.25
269007, -34.25
269009, -35.25
269009, -35.25
269012, -36.25
269012, -36.25
269015, -35.25
269015, -35.25
269017, -33.50
269018, -33.50
269020, -115.75
269021, -115.75
269023, -33.75
269024, -33.75
269026, -36.25
269027, -36.25
269029, -36.75
269030, -36.75
269032, -35.25
269033, -35.25
269035, -36.25
269035, -36.25
269038, -34.25
269038, -34.25
269040, -32.00
269041, -32.00
269043, -34.50
269044, -34.50
269046, -36.00
269047, -36.00
269049, -37.00
269050, -37.00
269052, -37.00
269053, -37.00
269055, -38.00
269056, -38.00
269058, -38.75
269058, -38.75
269061, -37.00
269061, -37.00
269063, -37.00
269064, -37.00
269066, -38.00
269067, -38.00
269069, -36.75
269070, -36.75
269072, -36.75
269073, -36.75
269075, -36.50
269076, -36.50
269078, -36.50
269079, -36.50
269081, -116.25
269081, -116.25
269084, -37.75
269084, -37.75
269087, -38.50
269087, -38.50
269089, -39.25
269090, -39.25
269092, -37.75
269093, -37.75
269095, -37.75
269096, -37.75
269098, -37.00
269099, -37.00
269101, -39.50
269102, -39.50
269104, -36.75
269105, -36.75
269107, -37.25
269107, -37.25
269110, -41.00
269110, -41.00
269112, -41.00
269113, -41.00
269115, -41.25
269116, -41.25
269118, -41.75
269119, -41.75
269121, -41.00
269122, -41.00
269124, -41.50
269125, -41.50
269127, -40.25
269128, -40.25
269130, -39.75
269130, -39.75
269133, -41.00
269133, -41.00
269135, -42.50
269136, -42.50
269138, -123.25
269139, -123.25
269141, -122.50
269142, -122.50
269144, -41.50
269145, -41.50
269147, -42.00
269148, -42.00
269150, -42.00
269151, -42.00
269153, -40.25
269153, -40.25
269156, -42.25
269156, -42.25
269159, -40.75
269159, -40.75
269161, -42.25
269162, -42.25
269164, -44.50
269165, -44.50
269167, -43.25
269168, -43.25
269170, -42.25
269171, -42.25
269173, -44.25
269174, -44.25
269176, -41.00
269177, -41.00
269179, -40.75
269179, -40.75
269182, -38.50
269182, -38.50
269184, -40.00
269185, -40.00
269187, -43.00
269188, -43.00
269190, -45.25
269191, -45.25
269193, -45.00
269194, -45.00
269196, -45.00
269197, -45.00
269199, -128.50
269200, -128.50
269202, -127.00
269202, -127.00
269205, -44.50
269205, -44.50
269207, -43.00
269208, -43.00
269210, -43.00
269211, -43.00
269213, -42.75
269214, -42.75
269216, -46.25
269217, -46.25
269219, -46.00
269220, -46.00
269222, -47.50
269223, -47.50
269225, -49.00
269225, -49.00
269228, -46.75
269228, -46.75
269231, -46.00
269231, -46.00
269233, -43.75
269234, -43.75
269236, -43.25
269237, -43.25
269239, -42.75
269240, -42.75
269242, -44.50
269243, -44.50
269245, -42.00
269246, -42.00
269248, -41.50
269249, -41.50
269251, -45.50
269251, -45.50
269254, -43.25
269254, -43.25
269257, -41.75
269257, -41.75
269259, -123.75
269260, -123.75
269262, -44.25
269263, -44.25
269265, -46.00
269266, -46.00
269268, -43.50
269269, -43.50
269271, -47.25
269272, -47.25
269274, -44.75
269274, -44.75
269277, -45.25
269277, -45.25
269280, -44.25
269280, -44.25
269282, -43.00
269283, -43.00
269285, -43.75
269286, -43.75
269288, -45.75
269289, -45.75
269291, -47.75
269292, -47.75
269294, -46.00
269295, -46.00
269297, -45.75
269297, -45.75
269300, -46.75
269300, -46.75
269303, -44.50
269303, -44.50
269305, -46.25
269306, -46.25
269308, -50.50
269309, -50.50
269311, -50.25
269312, -50.25
269314, -48.25
269315, -48.25
269317, -46.75
269318, -46.75
269320, -138.50
269321, -138.50
269323, -48.00
269323, -48.00
269326, -47.50
269326, -47.50
269329, -47.00
269329, -47.00
269331, -47.50
269332, -47.50
269334, -47.00
269335, -47.00
269337, -48.75
269338, -48.75
269340, -49.25
269341, -49.25
269343, -49.75
269344, -49.75
269346, -47.75
269346, -47.75
269349, -46.75
269349, -46.75
269352, -49.50
269352, -49.50
269354, -52.50
269355, -52.50
269357, -51.25
269358, -51.25
269360, -48.50
269361, -48.50
269363, -51.00
269364, -51.00
269366, -51.00
269367, -51.00
269369, -51.25
269369, -51.25
269372, -50.75
269372, -50.75
269375, -51.50
269375, -51.50
269377, -128.75
269378, -128.75
269380, -127.75
269381, -127.75
269383, -48.50
269384, -48.50
269386, -48.25
269387, -48.25
269389, -49.00
269390, -49.00
269392, -51.00
269393, -51.00
269395, -52.25
269395, -52.25
269398, -52.00
269398, -52.00
269401, -52.00
269401, -52.00
269403, -51.50
269404, -51.50
269406, -51.50
269407, -51.50
269409, -50.25
269410, -50.25
269412, -53.50
269413, -53.50
269415, -52.50
269416, -52.50
269418, -51.75
269418, -51.75
269421, -53.00
269421, -53.00
269424, -53.25
269424, -53.25
269426, -51.50
269427, -51.50
269429, -50.50
269430, -50.50
269432, -48.00
269433, -48.00
269435, -48.00
269436, -48.00
269438, -132.75
269439, -132.75
269441, -129.25
269441, -129.25
269444, -47.75
269444, -47.75
269447, -51.75
269447, -51.75
269449, -52.75
269450, -52.75
269452, -49.75
269453, -49.75
269455, -52.25
269456, -52.25
269458, -52.50
269459, -52.50
269461, -53.00
269462, -53.00
269464, -53.50
269465, -53.50
269467, -55.75
269467, -55.75
269470, -56.75
269470, -56.75
269473, -55.75
269473, -55.75
269475, -55.75
269476, -55.75
269478, -58.25
269479, -58.25
269481, -57.00
269482, -57.00
269484, -56.00
269485, -56.00
269487, -56.00
269488, -56.00
269490, -56.25
269490, -56.25
269493, -58.25
269493, -58.25
269496, -57.00
269496, -57.00
269498, -136.25
269499, -136.25
269501, -134.75
269502, -134.75
269504, -59.00
269505, -59.00
269507, -55.75
269508, -55.75
269510, -57.50
269511, -57.50
269513, -57.50
269513, -57.50
269516, -56.50
269516, -56.50
269519, -57.25
269519, -57.25
269521, -56.00
269522, -56.00
269524, -58.75
269525, -58.75
269527, -57.75
269528, -57.75
269530, -54.25
269531, -54.25
269533, -53.25
269534, -53.25
269536, -52.00
269537, -52.00
269539, -51.75
269539, -51.75
269542, -53.00
269542, -53.00
269545, -55.25
269545, -55.25
269547, -54.00
269548, -54.00
269550, -51.75
269551, -51.75
269553, -52.75
269554, -52.75
269556, -52.50
269557, -52.50
269559, -132.25
269560, -132.25
269562, -54.00
269562, -54.00
269565, -56.25
269565, -56.25
269568, -59.00
269568, -59.00
269570, -58.00
269571, -58.00
269573, -56.75
269574, -56.75
269576, -58.25
269577, -58.25
269579, -56.75
269580, -56.75
269582, -56.50
269583, -56.50
269585, -56.50
269585, -56.50
