     Time    , ADC Output
1557188219.19, 1
1557188221.19, 0
1557188223.19, 0
1557188225.2, 0
1557188227.2, 1
1557188229.2, 1
1557188231.21, 1
1557188233.21, 1
1557188235.21, 1
1557188237.21, 1
1557188239.22, 1
1557188241.22, 0
1557188243.22, 0
1557188245.23, 0
1557188247.23, 1
1557188249.23, 1
1557188251.23, 1
1557188253.23, 0
1557188255.24, 1
1557188257.24, 0
1557188259.24, 1
1557188261.25, 1
1557188263.25, 1
1557188265.25, 1
1557188267.25, 1
1557188269.26, 0
1557188271.26, 1
1557188273.26, 1
1557188275.27, 1
1557188277.27, 0
1557188279.27, 1
1557188281.27, 1
1557188283.28, 0
1557188285.28, 0
1557188287.28, 1
1557188289.29, 0
1557188291.29, 1
1557188293.29, 1
1557188295.29, 1
1557188297.3, 1
1557188299.3, 0
1557188301.3, 1
1557188303.3, 0
1557188305.31, 1
1557188307.31, 1
1557188309.31, 1
1557188311.32, 1
1557188313.32, 0
1557188315.32, 1
1557188317.32, 0
1557188319.33, 1
1557188321.33, 1
1557188323.33, 1
1557188325.34, 0
1557188327.34, 0
1557188329.34, 1
1557188331.34, 1
1557188333.35, 0
1557188335.35, 1
1557188337.35, 1
1557188339.36, 1
1557188341.36, 1
1557188343.36, 0
1557188345.36, 0
1557188347.37, 1
1557188349.37, 0
1557188351.37, 1
1557188353.38, 1
1557188355.38, 0
1557188357.38, 1
1557188359.38, 1
1557188361.39, 0
1557188363.39, 1
1557188365.39, 1
1557188367.4, 1
1557188369.4, 1
1557188371.4, 1
1557188373.4, 1
1557188375.41, 1
1557188377.41, 0
1557188379.41, 1
1557188381.41, 0
1557188383.42, 0
1557188385.42, 1
1557188387.42, 1
1557188389.42, 0
1557188391.43, 1
1557188393.43, 0
1557188395.43, 0
1557188397.44, 0
1557188399.44, 1
1557188401.44, 0
1557188403.44, 0
1557188405.45, 0
1557188407.45, 1
1557188409.45, 1
1557188411.45, 1
1557188413.46, 1
1557188415.46, 1
1557188417.46, 0
1557188419.47, 1
1557188421.47, 1
1557188423.47, 0
1557188425.47, 0
1557188427.48, 0
1557188429.48, 1
1557188431.48, 0
1557188433.49, 0
1557188435.49, 0
1557188437.49, 0
1557188439.49, 1
1557188441.5, 1
1557188443.5, 1
1557188445.5, 1
1557188447.5, 1
1557188449.51, 1
1557188451.51, 0
1557188453.51, 0
1557188455.52, 0
1557188457.52, 0
1557188459.52, 0
1557188461.52, 0
1557188463.53, 0
1557188465.53, 1
1557188467.53, 0
1557188469.54, 1
1557188471.54, 1
1557188473.54, 0
1557188475.54, 1
1557188477.55, 1
1557188479.55, 1
1557188481.55, 1
1557188483.55, 0
1557188485.56, 1
1557188487.56, 1
1557188489.56, 0
1557188491.57, 1
1557188493.57, 1
1557188495.57, 1
1557188497.57, 1
1557188499.58, 1
1557188501.58, 1
1557188503.58, 1
1557188505.59, 0
1557188507.59, 1
1557188509.59, 1
1557188511.59, 0
1557188513.6, 1
1557188515.6, 0
1557188517.6, 0
1557188519.6, 1
1557188521.61, 1
1557188523.61, 1
1557188525.61, 1
1557188527.62, 0
1557188529.62, 1
1557188531.62, 1
1557188533.62, 0
1557188535.63, 1
1557188537.63, 1
1557188539.63, 1
1557188541.64, 0
1557188543.64, 1
1557188545.64, 1
1557188547.64, 1
1557188549.65, 1
1557188551.65, 0
1557188553.65, 0
1557188555.65, 0
1557188557.66, 0
1557188559.66, 1
1557188561.66, 1
1557188563.67, 1
1557188565.67, 0
1557188567.67, 0
1557188569.67, 0
1557188571.68, 0
1557188573.68, 0
1557188575.68, 1
1557188577.69, 1
1557188579.69, 1
1557188581.69, 1
1557188583.69, 0
1557188585.7, 1
1557188587.7, 0
1557188589.7, 0
1557188591.71, 0
1557188593.71, 1
1557188595.71, 0
1557188597.71, 1
1557188599.71, 0
1557188601.72, 0
1557188603.72, 1
1557188605.72, 0
1557188607.73, 0
1557188609.73, 1
1557188611.73, 1
1557188613.73, 1
1557188615.74, 0
1557188617.74, 1
1557188619.74, 0
1557188621.75, 1
1557188623.75, 0
1557188625.75, 1
1557188627.75, 1
1557188629.76, 0
1557188631.76, 0
1557188633.76, 0
1557188635.77, 1
1557188637.77, 0
1557188639.77, 1
1557188641.77, 1
1557188643.78, 1
1557188645.78, 1
1557188647.78, 1
1557188649.79, 0
1557188651.79, 1
1557188653.79, 1
1557188655.79, 0
1557188657.79, 0
1557188659.8, 0
1557188661.8, 1
1557188663.8, 1
1557188665.8, 1
1557188667.81, 0
1557188669.81, 1
1557188671.81, 0
1557188673.82, 1
1557188675.82, 1
1557188677.82, 1
1557188679.82, 1
1557188681.83, 0
1557188683.83, 1
1557188685.83, 1
1557188687.84, 0
1557188689.84, 0
1557188691.84, 0
1557188693.84, 0
1557188695.85, 0
1557188697.85, 0
1557188699.85, 0
1557188701.86, 0
1557188703.86, 0
1557188705.86, 1
1557188707.86, 0
1557188709.87, 1
1557188711.87, 1
1557188713.87, 1
1557188715.88, 0
1557188717.88, 1
1557188719.88, 0
1557188721.88, 1
1557188723.89, 1
1557188725.89, 1
1557188727.89, 1
1557188729.89, 1
1557188731.9, 0
1557188733.9, 0
1557188735.9, 0
1557188737.9, 1
1557188739.91, 0
1557188741.91, 1
1557188743.91, 1
1557188745.92, 0
1557188747.92, 1
1557188749.92, 1
1557188751.92, 1
1557188753.93, 0
1557188755.93, 0
1557188757.93, 1
1557188759.94, 1
1557188761.94, 0
1557188763.94, 1
1557188765.94, 0
1557188767.95, 1
1557188769.95, 0
1557188771.95, 1
1557188773.96, 1
1557188775.96, 1
1557188777.96, 0
1557188779.96, 1
1557188781.97, 1
1557188783.97, 1
1557188785.97, 0
1557188787.98, 0
1557188789.98, 1
1557188791.98, 1
1557188793.98, 0
1557188795.99, 1
1557188797.99, 0
1557188799.99, 1
1557188802.0, 1
1557188804.0, 0
1557188806.0, 1
1557188808.0, 1
1557188810.01, 0
1557188812.01, 0
1557188814.01, 1
1557188816.01, 0
1557188818.02, 1
1557188820.02, 0
1557188822.02, 1
1557188824.03, 1
1557188826.03, 1
1557188828.03, 1
1557188830.03, 1
1557188832.04, 1
1557188834.04, 0
1557188836.04, 1
1557188838.05, 1
1557188840.05, 1
1557188842.05, 1
1557188844.05, 1
1557188846.06, 0
1557188848.06, 0
1557188850.06, 1
1557188852.07, 1
1557188854.07, 1
1557188856.07, 0
1557188858.07, 1
1557188860.08, 1
1557188862.08, 0
1557188864.08, 0
1557188866.09, 0
1557188868.09, 1
1557188870.09, 1
1557188872.09, 1
1557188874.09, 0
1557188876.1, 1
1557188878.1, 1
1557188880.1, 0
1557188882.11, 0
1557188884.11, 1
1557188886.11, 1
1557188888.11, 1
1557188890.12, 0
1557188892.12, 1
1557188894.12, 1
1557188896.13, 1
1557188898.13, 1
1557188900.13, 0
1557188902.13, 0
1557188904.14, 1
1557188906.14, 1
1557188908.14, 1
1557188910.15, 1
1557188912.15, 1
1557188914.15, 1
1557188916.15, 1
1557188918.16, 1
1557188920.16, 1
1557188922.16, 0
1557188924.17, 0
1557188926.17, 1
1557188928.17, 0
1557188930.17, 1
1557188932.18, 1
1557188934.18, 1
1557188936.18, 1
1557188938.19, 0
1557188940.19, 1
1557188942.19, 0
1557188944.19, 0
1557188946.2, 1
1557188948.2, 0
1557188950.2, 0
1557188952.2, 1
1557188954.21, 1
1557188956.21, 0
1557188958.21, 1
1557188960.22, 0
1557188962.22, 0
1557188964.22, 1
1557188966.22, 0
1557188968.23, 1
1557188970.23, 0
1557188972.23, 1
1557188974.24, 0
1557188976.24, 0
1557188978.24, 1
1557188980.24, 0
1557188982.25, 0
1557188984.25, 1
1557188986.25, 1
1557188988.26, 0
1557188990.26, 0
1557188992.26, 1
1557188994.26, 1
1557188996.27, 0
1557188998.27, 0
1557189000.27, 1
1557189002.28, 0
1557189004.28, 1
1557189006.28, 1
1557189008.28, 1
1557189010.29, 0
1557189012.29, 0
1557189014.29, 0
1557189016.3, 0
1557189018.3, 0
1557189020.3, 0
1557189022.3, 1
1557189024.31, 1
1557189026.31, 0
1557189028.31, 1
1557189030.32, 0
1557189032.32, 1
1557189034.32, 0
1557189036.32, 0
1557189038.33, 0
1557189040.33, 0
1557189042.33, 0
1557189044.34, 1
1557189046.34, 0
1557189048.34, 1
1557189050.34, 1
1557189052.35, 1
1557189054.35, 0
1557189056.35, 1
1557189058.36, 1
1557189060.36, 1
1557189062.36, 0
1557189064.36, 1
1557189066.37, 1
1557189068.37, 1
1557189070.37, 1
1557189072.38, 1
1557189074.38, 0
1557189076.38, 1
1557189078.38, 0
1557189080.39, 1
1557189082.39, 0
1557189084.39, 1
1557189086.39, 1
1557189088.4, 1
1557189090.4, 1
1557189092.4, 0
1557189094.41, 1
1557189096.41, 0
1557189098.41, 1
1557189100.41, 0
1557189102.42, 0
1557189104.42, 1
1557189106.42, 0
1557189108.43, 0
1557189110.43, 0
1557189112.43, 1
1557189114.43, 1
1557189116.44, 1
1557189118.44, 0
1557189120.44, 0
1557189122.45, 1
1557189124.45, 0
1557189126.45, 1
1557189128.45, 1
1557189130.46, 0
1557189132.46, 1
1557189134.46, 0
1557189136.47, 0
1557189138.47, 0
1557189140.47, 0
1557189142.47, 0
1557189144.48, 1
1557189146.48, 1
1557189148.48, 1
1557189150.49, 0
1557189152.49, 1
1557189154.49, 1
1557189156.49, 0
1557189158.5, 0
1557189160.5, 1
1557189162.5, 1
1557189164.5, 1
1557189166.51, 0
1557189168.51, 0
1557189170.51, 0
1557189172.52, 1
1557189174.52, 0
1557189176.52, 1
1557189178.52, 0
1557189180.53, 0
1557189182.53, 0
1557189184.53, 0
1557189186.54, 1
1557189188.54, 1
1557189190.54, 1
1557189192.54, 1
1557189194.55, 1
1557189196.55, 1
1557189198.55, 1
1557189200.55, 1
1557189202.56, 1
1557189204.56, 1
1557189206.56, 0
1557189208.56, 0
1557189210.57, 0
1557189212.57, 1
1557189214.57, 1
1557189216.58, 0
1557189218.58, 0
1557189220.58, 1
1557189222.58, 0
1557189224.59, 1
1557189226.59, 1
1557189228.59, 1
1557189230.6, 1
1557189232.6, 0
1557189234.6, 0
1557189236.6, 1
1557189238.61, 1
1557189240.61, 0
1557189242.61, 1
1557189244.62, 1
1557189246.62, 0
1557189248.62, 1
1557189250.62, 0
1557189252.62, 1
1557189254.63, 0
1557189256.63, 1
1557189258.63, 1
1557189260.64, 0
1557189262.64, 0
1557189264.64, 1
1557189266.64, 0
1557189268.65, 0
1557189270.65, 1
1557189272.65, 1
1557189274.66, 1
1557189276.66, 1
1557189278.66, 1
1557189280.66, 0
1557189282.67, 0
1557189284.67, 1
1557189286.67, 1
1557189288.68, 1
1557189290.68, 0
1557189292.68, 0
1557189294.68, 1
1557189296.69, 0
1557189298.69, 1
1557189300.69, 1
1557189302.69, 0
1557189304.7, 1
1557189306.7, 1
1557189308.7, 1
1557189310.71, 0
1557189312.71, 1
1557189314.71, 1
1557189316.71, 0
1557189318.72, 1
1557189320.72, 1
1557189322.72, 1
1557189324.73, 1
1557189326.73, 1
1557189328.73, 0
1557189330.73, 0
1557189332.74, 0
1557189334.74, 1
1557189336.74, 1
1557189338.75, 1
1557189340.75, 1
1557189342.75, 0
1557189344.75, 0
1557189346.76, 0
1557189348.76, 0
1557189350.76, 1
1557189352.77, 1
1557189354.77, 1
1557189356.77, 1
1557189358.77, 1
1557189360.78, 1
1557189362.78, 1
1557189364.78, 1
1557189366.79, 1
1557189368.79, 1
1557189370.79, 1
1557189372.79, 1
1557189374.8, 1
1557189376.8, 0
1557189378.8, 1
1557189380.8, 0
1557189382.81, 1
1557189384.81, 0
1557189386.81, 1
1557189388.82, 0
1557189390.82, 1
1557189392.82, 1
1557189394.82, 0
1557189396.83, 1
1557189398.83, 1
1557189400.83, 1
1557189402.83, 1
1557189404.84, 0
1557189406.84, 1
1557189408.84, 1
1557189410.84, 1
1557189412.85, 0
1557189414.85, 0
1557189416.85, 0
1557189418.86, 1
1557189420.86, 0
1557189422.86, 1
1557189424.86, 0
1557189426.87, 1
1557189428.87, 0
1557189430.87, 1
1557189432.88, 1
1557189434.88, 1
1557189436.88, 1
1557189438.88, 0
1557189440.89, 1
1557189442.89, 1
1557189444.89, 0
1557189446.9, 1
1557189448.9, 1
1557189450.9, 1
1557189452.9, 0
1557189454.91, 1
1557189456.91, 1
1557189458.91, 1
1557189460.92, 1
1557189462.92, 1
1557189464.92, 1
1557189466.92, 0
1557189468.93, 1
1557189470.93, 0
1557189472.93, 1
1557189474.94, 1
1557189476.94, 1
1557189478.94, 1
1557189480.94, 1
155718     Time    , ADC Output
1557266099.68, 0
1557266101.68, 0
1557266103.68, 0
1557266105.68, 0
1557266107.68, 0
1557266109.69, 0
1557266111.69, 0
1557266113.69, 0
1557266115.69, 0
1557266117.7, 0
1557266119.7, 0
1557266121.7, 0
1557266123.7, 0
1557266125.71, 0
1557266127.71, 0
1557266129.71, 0
1557266131.71, 0
1557266133.72, 0
1557266135.72, 0
1557266137.72, 0
1557266139.72, 0
1557266141.73, 0
1557266143.73, 0
1557266145.73, 0
1557266147.73, 0
1557266149.73, 0
1557266151.74, 0
1557266153.74, 0
1557266155.74, 0
1557266157.74, 0
1557266159.75, 0
1557266161.75, 0
1557266163.75, 0
1557266165.75, 0
1557266167.76, 0
1557266169.76, 0
1557266171.76, 0
1557266173.76, 0
1557266175.77, 0
1557266177.77, 0
1557266179.77, 0
1557266181.77, 0
1557266183.78, 0
1557266185.78, 0
1557266187.78, 0
1557266189.78, 0
1557266191.79, 0
1557266193.79, 0
1557266195.79, 0
1557266197.79, 0
1557266199.79, 0
1557266201.8, 0
1557266203.8, 0
1557266205.8, 0
1557266207.8, 0
1557266209.81, 0
1557266211.81, 0
1557266213.81, 0
1557266215.81, 0
1557266217.82, 0
1557266219.82, 0
1557266221.82, 0
1557266223.82, 0
1557266225.82, 0
1557266227.83, 0
1557266229.83, 0
1557266231.83, 0
1557266233.83, 0
1557266235.84, 0
1557266237.84, 0
1557266239.84, 0
1557266241.84, 0
1557266243.85, 0
1557266245.85, 0
1557266247.85, 0
1557266249.85, 0
1557266251.86, 0
1557266253.86, 0
1557266255.86, 0
1557266257.86, 0
1557266259.87, 0
1557266261.87, 0
1557266263.87, 0
1557266265.87, 0
1557266267.88, 0
1557266269.88, 0
1557266271.88, 0
1557266273.88, 0
1557266275.88, 0
1557266277.89, 0
1557266279.89, 0
1557266281.89, 0
1557266283.89, 0
1557266285.9, 0
1557266287.9, 0
1557266289.9, 0
1557266291.9, 0
1557266293.91, 0
1557266295.91, 0
1557266297.91, 0
1557266299.91, 0
1557266301.92, 0
1557266303.92, 0
1557266305.92, 0
1557266307.92, 0
1557266309.93, 0
1557266311.93, 0
1557266313.93, 0
1557266315.93, 0
1557266317.94, 0
1557266319.94, 0
1557266321.94, 0
1557266323.94, 0
1557266325.94, 0
1557266327.95, 0
1557266329.95, 0
1557266331.95, 0
1557266333.95, 0
1557266335.96, 0
1557266337.96, 0
1557266339.96, 0
1557266341.96, 0
1557266343.97, 0
1557266345.97, 0
1557266347.97, 0
1557266349.97, 0
1557266351.98, 0
1557266353.98, 0
1557266355.98, 0
1557266357.98, 0
1557266359.99, 0
1557266361.99, 0
1557266363.99, 0
1557266365.99, 0
1557266367.99, 0
1557266370.0, 0
1557266372.0, 0
1557266374.0, 0
1557266376.0, 0
1557266378.01, 0
1557266380.01, 0
1557266382.01, 0
1557266384.01, 0
1557266386.02, 0
1557266388.02, 0
1557266390.02, 0
1557266392.02, 0
1557266394.03, 0
1557266396.03, 0
1557266398.03, 0
1557266400.03, 0
1557266402.04, 0
1557266404.04, 0
1557266406.04, 0
1557266408.04, 0
1557266410.05, 0
1557266412.05, 0
1557266414.05, 0
1557266416.05, 0
1557266418.05, 0
1557266420.06, 0
1557266422.06, 0
1557266424.06, 0
1557266426.06, 0
1557266428.07, 0
1557266430.07, 0
1557266432.07, 0
1557266434.07, 0
1557266436.08, 0
1557266438.08, 0
1557266440.08, 0
1557266442.08, 0
1557266444.09, 0
1557266446.09, 0
1557266448.09, 0
1557266450.09, 0
1557266452.1, 0
1557266454.1, 0
1557266456.1, 0
1557266458.1, 0
1557266460.1, 0
1557266462.11, 0
1557266464.11, 0
1557266466.11, 0
1557266468.11, 0
1557266470.12, 0
1557266472.12, 0
1557266474.12, 0
1557266476.12, 0
1557266478.13, 0
1557266480.13, 0
1557266482.13, 0
1557266484.13, 0
1557266486.14, 0
1557266488.14, 0
1557266490.14, 0
1557266492.14, 0
1557266494.15, 0
1557266496.15, 0
1557266498.15, 0
1557266500.15, 0
1557266502.15, 0
1557266504.16, 0
1557266506.16, 0
1557266508.16, 0
1557266510.16, 0
1557266512.17, 0
1557266514.17, 0
1557266516.17, 0
1557266518.17, 0
1557266520.18, 0
1557266522.18, 0
1557266524.18, 0
1557266526.18, 0
1557266528.19, 0
1557266530.19, 0
1557266532.19, 0
1557266534.19, 0
1557266536.2, 0
1557266538.2, 0
1557266540.2, 0
1557266542.2, 0
1557266544.2, 0
1557266546.21, 0
1557266548.21, 0
1557266550.21, 0
1557266552.21, 0
1557266554.22, 0
1557266556.22, 0
1557266558.22, 0
1557266560.22, 0
1557266562.23, 0
1557266564.23, 0
1557266566.23, 0
1557266568.23, 0
1557266570.24, 0
1557266572.24, 0
1557266574.24, 0
1557266576.24, 0
1557266578.25, 0
1557266580.25, 0
1557266582.25, 0
1557266584.26, 0
1557266586.26, 0
1557266588.26, 0
1557266590.26, 0
1557266592.26, 0
1557266594.27, 0
1557266596.27, 0
1557266598.27, 0
1557266600.27, 0
1557266602.28, 0
1557266604.28, 0
1557266606.28, 0
1557266608.28, 0
1557266610.29, 0
1557266612.29, 0
1557266614.29, 0
1557266616.29, 0
1557266618.3, 0
1557266620.3, 0
1557266622.3, 0
1557266624.3, 0
1557266626.31, 0
1557266628.31, 0
1557266630.31, 0
1557266632.31, 0
1557266634.32, 0
1557266636.32, 0
1557266638.32, 0
1557266640.32, 0
1557266642.32, 0
1557266644.33, 0
1557266646.33, 0
1557266648.33, 0
1557266650.33, 0
1557266652.34, 0
1557266654.34, 0
1557266656.34, 0
1557266658.34, 0
1557266660.35, 0
1557266662.35, 0
1557266664.35, 0
1557266666.35, 0
1557266668.36, 0
1557266670.36, 0
1557266672.36, 0
1557266674.36, 0
1557266676.37, 0
1557266678.37, 0
1557266680.37, 0
1557266682.37, 0
1557266684.37, 0
1557266686.38, 0
1557266688.38, 0
1557266690.38, 0
1557266692.38, 0
1557266694.39, 0
1557266696.39, 0
1557266698.39, 0
1557266700.39, 0
1557266702.4, 0
1557266704.4, 0
1557266706.4, 0
1557266708.4, 0
1557266710.41, 0
1557266712.41, 0
1557266714.41, 0
1557266716.41, 0
1557266718.42, 0
1557266720.42, 0
1557266722.42, 0
1557266724.42, 0
1557266726.43, 0
1557266728.43, 0
1557266730.43, 0
1557266732.43, 0
1557266734.43, 0
1557266736.44, 0
1557266738.44, 0
1557266740.44, 0
1557266742.44, 0
1557266744.45, 0
1557266746.45, 0
1557266748.45, 0
1557266750.45, 0
1557266752.46, 0
1557266754.46, 0
1557266756.46, 0
1557266758.46, 0
1557266760.47, 0
1557266762.47, 0
1557266764.47, 0
1557266766.47, 0
1557266768.48, 0
1557266770.48, 0
1557266772.48, 0
1557266774.48, 0
1557266776.49, 0
1557266778.49, 0
1557266780.49, 0
1557266782.49, 0
1557266784.49, 0
1557266786.5, 0
1557266788.5, 0
1557266790.5, 0
1557266792.5, 0
1557266794.51, 0
1557266796.51, 0
1557266798.51, 0
1557266800.51, 0
1557266802.52, 0
1557266804.52, 0
1557266806.52, 0
1557266808.52, 0
1557266810.53, 0
1557266812.53, 0
1557266814.53, 0
1557266816.53, 0
1557266818.54, 0
1557266820.54, 0
1557266822.54, 0
1557266824.54, 0
1557266826.55, 0
1557266828.55, 0
1557266830.55, 0
1557266832.55, 0
1557266834.55, 0
1557266836.56, 0
1557266838.56, 0
1557266840.56, 0
1557266842.56, 0
1557266844.57, 0
1557266846.57, 0
1557266848.57, 0
1557266850.57, 0
1557266852.58, 0
1557266854.58, 0
1557266856.58, 0
1557266858.58, 0
1557266860.59, 0
1557266862.59, 0
1557266864.59, 0
1557266866.59, 0
1557266868.6, 0
1557266870.6, 0
1557266872.6, 0
1557266874.6, 0
1557266876.6, 0
1557266878.61, 0
1557266880.61, 0
1557266882.61, 0
1557266884.61, 0
1557266886.62, 0
1557266888.62, 0
1557266890.62, 0
1557266892.62, 0
1557266894.63, 0
1557266896.63, 0
1557266898.63, 0
1557266900.63, 0
1557266902.64, 0
1557266904.64, 0
1557266906.64, 0
1557266908.64, 0
1557266910.65, 0
1557266912.65, 0
1557266914.65, 0
1557266916.65, 0
1557266918.66, 0
1557266920.66, 0
1557266922.66, 0
1557266924.66, 0
1557266926.66, 0
1557266928.67, 0
1557266930.67, 0
1557266932.67, 0
1557266934.67, 0
1557266936.68, 0
1557266938.68, 0
1557266940.68, 0
1557266942.68, 0
1557266944.69, 0
1557266946.69, 0
1557266948.69, 0
1557266950.69, 0
1557266952.7, 0
1557266954.7, 0
1557266956.7, 0
1557266958.7, 0
1557266960.71, 0
1557266962.71, 0
1557266964.71, 0
1557266966.71, 0
1557266968.71, 0
1557266970.72, 0
1557266972.72, 0
1557266974.72, 0
1557266976.72, 0
1557266978.73, 0
1557266980.73, 0
1557266982.73, 0
1557266984.73, 0
1557266986.74, 0
1557266988.74, 0
1557266990.74, 0
1557266992.74, 0
1557266994.75, 0
1557266996.75, 0
1557266998.75, 0
1557267000.75, 0
1557267002.76, 0
1557267004.76, 0
1557267006.76, 0
1557267008.76, 0
1557267010.77, 0
1557267012.77, 0
1557267014.77, 0
1557267016.77, 0
1557267018.77, 0
1557267020.78, 0
1557267022.78, 0
1557267024.78, 0
1557267026.78, 0
1557267028.79, 0
1557267030.79, 0
1557267032.79, 0
1557267034.79, 0
1557267036.8, 0
1557267038.8, 0
1557267040.8, 0
1557267042.8, 0
1557267044.81, 0
1557267046.81, 0
1557267048.81, 0
1557267050.81, 0
1557267052.82, 0
1557267054.82, 0
1557267056.82, 0
1557267058.82, 0
1557267060.82, 0
1557267062.83, 0
1557267064.83, 0
1557267066.83, 0
1557267068.83, 0
1557267070.84, 0
1557267072.84, 0
1557267074.84, 0
1557267076.84, 0
1557267078.85, 0
1557267080.85, 0
1557267082.85, 0
1557267084.85, 0
1557267086.86, 0
1557267088.86, 0
1557267090.86, 0
1557267092.86, 0
1557267094.87, 0
1557267096.87, 0
1557267098.87, 0
1557267100.87, 0
1557267102.88, 0
1557267104.88, 0
1557267106.88, 0
1557267108.88, 0
1557267110.88, 0
1557267112.89, 0
1557267114.89, 0
1557267116.89, 0
1557267118.89, 0
1557267120.9, 0
1557267122.9, 0
1557267124.9, 0
1557267126.9, 0
1557267128.91, 0
1557267130.91, 0
1557267132.91, 0
1557267134.91, 0
1557267136.92, 0
1557267138.92, 0
1557267140.92, 0
1557267142.92, 0
1557267144.93, 0
1557267146.93, 0
1557267148.93, 0
1557267150.93, 0
1557267152.93, 0
1557267154.94, 0
1557267156.94, 0
1557267158.94, 0
1557267160.94, 0
1557267162.95, 0
1557267164.95, 0
1557267166.95, 0
1557267168.95, 0
1557267170.96, 0
1557267172.96, 0
1557267174.96, 0
1557267176.96, 0
1557267178.97, 0
1557267180.97, 0
1557267182.97, 0
1557267184.97, 0
1557267186.98, 0
1557267188.98, 0
1557267190.98, 0
1557267192.98, 0
1557267194.99, 0
1557267196.99, 0
1557267198.99, 0
1557267200.99, 0
1557267202.99, 0
1557267205.0, 0
1557267207.0, 0
1557267209.0, 0
1557267211.0, 0
1557267213.01, 0
1557267215.01, 0
1557267217.01, 0
1557267219.01, 0
1557267221.02, 0
1557267223.02, 0
1557267225.02, 0
1557267227.02, 0
1557267229.03, 0
1557267231.03, 0
1557267233.03, 0
1557267235.03, 0
1557267237.04, 0
1557267239.04, 0
1557267241.04, 0
1557267243.04, 0
1557267245.05, 0
1557267247.05, 0
1557267249.05, 0
1557267251.05, 0
1557267253.05, 0
1557267255.06, 0
1557267257.06, 0
1557267259.06, 0
1557267261.06, 0
1557267263.07, 0
1557267265.07, 0
1557267267.07, 0
1557267269.07, 0
1557267271.07, 0
1557267273.08, 0
1557267275.08, 0
1557267277.08, 0
1557267279.08, 0
1557267281.09, 0
1557267283.09, 0
1557267285.09, 0
1557267287.09, 0
1557267289.1, 0
1557267291.1, 0
1557267293.1, 0
1557267295.1, 0
1557267297.11, 0
1557267299.11, 0
1557267301.11, 0
1557267303.11, 0
1557267305.12, 0
1557267307.12, 0
1557267309.12, 0
1557267311.12, 0
1557267313.13, 0
1557267315.13, 0
1557267317.13, 0
1557267319.13, 0
1557267321.13, 0
1557267323.14, 0
1557267325.14, 0
1557267327.14, 0
1557267329.14, 0
1557267331.15, 0
1557267333.15, 0
1557267335.15, 0
1557267337.15, 0
1557267339.16, 0
1557267341.16, 0
1557267343.16, 0
1557267345.16, 0
1557267347.17, 0
1557267349.17, 0
1557267351.17, 0
1557267353.17, 0
1557267355.18, 0
1557267357.18, 0
1557267359.18, 0
1557267361.18, 0
1557267363.18, 0
1557267365.19, 0
1557267367.19, 0
1557267369.19, 0
1557267371.19, 0
1557267373.2, 0
1557267375.2, 0
1557267377.2, 0
1557267379.2, 0
1557267381.21, 0
1557267383.21, 0
1557267385.21, 0
1557267387.21, 0
1557267389.22, 0
1557267391.22, 0
1557267393.22, 0
1557267395.22, 0
1557267397.23, 0
1557267399.23, 0
1557267401.23, 0
1557267403.23, 0
1557267405.24, 0
1557267407.24, 0
1557267409.24, 0
1557267411.24, 0
1557267413.24, 0
1557267415.25, 0
1557267417.25, 0
1557267419.25, 0
1557267421.25, 0
1557267423.26, 0
1557267425.26, 0
1557267427.26, 0
1557267429.26, 0
1557267431.27, 0
1557267433.27, 0
1557267435.27, 0
1557267437.27, 0
1557267439.28, 0
1557267441.28, 0
1557267443.28, 0
1557267445.28, 0
1557267447.29, 0
1557267449.29, 0
1557267451.29, 0
1557267453.29, 0
1557267455.29, 0
1557267457.3, 0
1557267459.3, 0
1557267461.3, 0
1557267463.3, 0
1557267465.31, 0
1557267467.31, 0
1557267469.31, 0
1557267471.31, 0
1557267473.32, 0
1557267475.32, 0
1557267477.32, 0
1557267479.32, 0
1557267481.33, 0
1557267483.33, 0
1557267485.33, 0
1557267487.33, 0
1557267489.34, 0
1557267491.34, 0
1557267493.34, 0
1557267495.34, 0
1557267497.34, 0
1557267499.35, 0
1557267501.35, 0
1557267503.35, 0
1557267505.35, 0
1557267507.36, 0
1557267509.36, 0
1557267511.36, 0
1557267513.36, 0
1557267515.37, 0
1557267517.37, 0
1557267519.37, 0
1557267521.37, 0
1557267523.38, 0
1557267525.38, 0
1557267527.38, 0
1557267529.38, 0
1557267531.39, 0
1557267533.39, 0
1557267535.39, 0
1557267537.39, 0
1557267539.39, 0
1557267541.4, 0
1557267543.4, 0
1557267545.4, 0
1557267547.4, 0
1557267549.41, 0
1557267551.41, 0
1557267553.41, 0
1557267555.41, 0
1557267557.42, 0
1557267559.42, 0
1557267561.42, 0
1557267563.42, 0
1557267565.43, 0
1557267567.43, 0
1557267569.43, 0
1557267571.43, 0
1557267573.44, 0
1557267575.44, 0
1557267577.44, 0
1557267579.44, 0
1557267581.45, 0
1557267583.45, 0
1557267585.45, 0
1557267587.45, 0
1557267589.45, 0
1557267591.46, 0
1557267593.46, 0
1557267595.46, 0
1557267597.46, 0
1557267599.47, 0
1557267601.47, 0
1557267603.47, 0
1557267605.47, 0
1557267607.48, 0
1557267609.48, 0
1557267611.48, 0
1557267613.48, 0
1557267615.49, 0
1557267617.49, 0
1557267619.49, 0
1557267621.49, 0
1557267623.49, 0
1557267625.5, 0
1557267627.5, 0
1557267629.5, 0
1557267631.5, 0
